disease_HYPOTHYROIDISM_SELF_REP,cov_ParticulateMatterAirPollution_irnt,nan,nan,1.0247,0.0351
disease_HYPOTHYROIDISM_SELF_REP,cov_SMOKING_STATUS,nan,nan,0.9514,0.0342
disease_RESPIRATORY_ENT,cov_PHYS2_DAYS_VERY_ACTIVE,0.9826,0.0958,0.9697,0.0351
disease_RESPIRATORY_ENT,cov_ALCOHOL_DESC_ORDER,0.9694,0.0782,0.9844,0.03
disease_RESPIRATORY_ENT,cov_TOWNSEND_DEPRIVATION,1.003,0.0797,1.0175,0.0357
disease_RESPIRATORY_ENT,other_TIME_TV,0.8671,0.0667,0.9938,0.033
disease_RESPIRATORY_ENT,other_NAP_TIME,0.9881,0.083,1.0258,0.0366
disease_RESPIRATORY_ENT,other_NO_WHEAT,0.902,0.0756,1.3668,0.9376
disease_RESPIRATORY_ENT,cov_DIET,nan,nan,1.0443,0.0396
disease_RESPIRATORY_ENT,cov_Sleeplessness,nan,nan,1.0359,0.0502
disease_RESPIRATORY_ENT,cov_ParticulateMatterAirPollution_irnt,nan,nan,0.9628,0.0327
disease_RESPIRATORY_ENT,cov_SMOKING_STATUS,nan,nan,0.9884,0.0333
disease_T2D,cov_PHYS2_DAYS_VERY_ACTIVE,nan,nan,1.0285,0.0456
disease_T2D,cov_ALCOHOL_DESC_ORDER,0.9045,0.0937,0.9854,0.0453
disease_T2D,cov_TOWNSEND_DEPRIVATION,1.0662,0.1242,1.0414,0.045
disease_T2D,other_TIME_TV,1.0823,0.1222,0.9825,0.0435
disease_T2D,other_NAP_TIME,1.1436,0.1158,1.0236,0.0422
disease_T2D,other_NO_WHEAT,0.9856,0.0856,0.7051,0.1499
disease_T2D,cov_DIET,nan,nan,0.9686,0.0493
disease_T2D,cov_Sleeplessness,nan,nan,0.9459,0.0542
disease_T2D,cov_ParticulateMatterAirPollution_irnt,nan,nan,1.0026,0.0392
disease_T2D,cov_SMOKING_STATUS,nan,nan,1.0087,0.0414
lung_FEV1FVCzSMOKE,cov_PHYS2_DAYS_VERY_ACTIVE,0.981,0.0255,1.0062,0.0115
lung_FEV1FVCzSMOKE,cov_ALCOHOL_DESC_ORDER,1.0135,0.0239,0.9976,0.0105
lung_FEV1FVCzSMOKE,cov_TOWNSEND_DEPRIVATION,0.9724,0.024,1.0099,0.0101
lung_FEV1FVCzSMOKE,other_TIME_TV,0.9969,0.0235,1.0143,0.0116
lung_FEV1FVCzSMOKE,other_NAP_TIME,0.9694,0.0232,0.9902,0.0101
lung_FEV1FVCzSMOKE,other_NO_WHEAT,0.9731,0.022,1.0949,0.1384
lung_FEV1FVCzSMOKE,cov_DIET,nan,nan,nan,nan
lung_FEV1FVCzSMOKE,cov_Sleeplessness,nan,nan,nan,nan
lung_FEV1FVCzSMOKE,cov_ParticulateMatterAirPollution_irnt,nan,nan,nan,nan
lung_FEV1FVCzSMOKE,cov_SMOKING_STATUS,nan,nan,nan,nan
mental_NEUROTICISM,cov_PHYS2_DAYS_VERY_ACTIVE,0.9337,0.044,nan,nan
mental_NEUROTICISM,cov_ALCOHOL_DESC_ORDER,0.9589,0.0472,nan,nan
mental_NEUROTICISM,cov_TOWNSEND_DEPRIVATION,1.0518,0.0527,nan,nan
mental_NEUROTICISM,other_TIME_TV,0.9787,0.0492,nan,nan
mental_NEUROTICISM,other_NAP_TIME,1.0236,0.0506,nan,nan
mental_NEUROTICISM,other_NO_WHEAT,0.9947,0.0441,nan,nan
mental_NEUROTICISM,cov_DIET,nan,nan,nan,nan
mental_NEUROTICISM,cov_Sleeplessness,nan,nan,nan,nan
mental_NEUROTICISM,cov_ParticulateMatterAirPollution_irnt,nan,nan,nan,nan
mental_NEUROTICISM,cov_SMOKING_STATUS,nan,nan,nan,nan
